Start,,,,,,,,,,,
SetBGM,0,,,,,,,,,,
SetSpeed,250,,,,,,,,,,
SetEnemy,512,-24,50,652,80,0,512,80,50,0,0
Wait,30,,,,,,,,,,
SetEnemy,512,-24,50,652,80,0,512,80,50,0,0
Wait,30,,,,,,,,,,
SetEnemy,512,-24,50,652,80,0,512,80,50,0,0
Wait,30,,,,,,,,,,
SetEnemy,512,-24,50,652,80,0,512,80,50,0,0
Wait,30,,,,,,,,,,
SetEnemy,512,-24,50,652,80,0,512,80,50,0,0
Wait,300,,,,,,,,,,
SetEnemy,359,-24,50,499,80,0,359,80,50,0,0
Wait,30,,,,,,,,,,
SetEnemy,359,-24,50,499,80,0,359,80,50,0,0
Wait,30,,,,,,,,,,
SetEnemy,359,-24,50,499,80,0,359,80,50,0,0
Wait,30,,,,,,,,,,
SetEnemy,359,-24,50,499,80,0,359,80,50,0,0
Wait,30,,,,,,,,,,
SetEnemy,359,-24,50,499,80,0,359,80,50,0,0
Wait,300,,,,,,,,,,
SetEnemy,665,-24,50,805,80,0,665,80,50,0,0
Wait,30,,,,,,,,,,
SetEnemy,665,-24,50,805,80,0,665,80,50,0,0
Wait,30,,,,,,,,,,
SetEnemy,665,-24,50,805,80,0,665,80,50,0,0
Wait,30,,,,,,,,,,
SetEnemy,665,-24,50,805,80,0,665,80,50,0,0
Wait,30,,,,,,,,,,
SetEnemy,665,-24,50,805,80,0,665,80,50,0,0
Wait,300,,,,,,,,,,
SetItem,0,429,-16,,,,,,,,
SetItem,1,735,-16,,,,,,,,
SetEnemy,429,-24,180,352.5,400,0,276,600,60,0,2
Wait,60,,,,,,,,,,
SetEnemy,429,-24,180,352.5,400,0,276,600,60,0,2
Wait,60,,,,,,,,,,
SetEnemy,429,-24,180,352.5,400,0,276,600,60,0,2
Wait,60,,,,,,,,,,
SetEnemy,429,-24,180,352.5,400,0,276,600,60,1,2
Wait,60,,,,,,,,,,
SetEnemy,429,-24,180,352.5,400,0,276,600,60,2,2
Wait,270,,,,,,,,,,
SetEnemy,735,-24,180,811.5,400,0,888,600,60,0,2
Wait,60,,,,,,,,,,
SetEnemy,735,-24,180,811.5,400,0,888,600,60,0,2
Wait,60,,,,,,,,,,
SetEnemy,735,-24,180,811.5,400,0,888,600,60,0,2
Wait,60,,,,,,,,,,
SetEnemy,735,-24,180,811.5,400,0,888,600,60,1,2
Wait,60,,,,,,,,,,
SetEnemy,735,-24,180,811.5,400,0,888,600,60,2,2
Wait,270,,,,,,,,,,
SetItem,0,429,-16,,,,,,,,
SetItem,1,735,-16,,,,,,,,
SetEnemy,276,-24,150,558,360,0,276,744,150,1,2
SetEnemy,558,-24,150,300,360,0,558,744,150,2,2
SetEnemy,606,-24,150,864,360,0,606,744,150,2,2
SetEnemy,888,-24,150,606,360,0,888,744,150,1,2
Wait,180,,,,,,,,,,
SetEnemy,558,-24,150,558,360,0,558,744,150,2,2
SetEnemy,606,-24,150,606,360,0,606,744,150,2,2
Wait,180,,,,,,,,,,
SetEnemy,276,-24,150,558,360,0,276,744,150,1,2
SetEnemy,558,-24,150,300,360,0,558,744,150,2,2
SetEnemy,606,-24,150,864,360,0,606,744,150,2,2
SetEnemy,888,-24,150,606,360,0,888,744,150,1,2
Wait,180,,,,,,,,,,
SwitchSkip,,,,,,,,,,,
SetDZ,404,-60,256,120,,,,,,,
SetDZ,760,-60,256,120,,,,,,,
Wait,120,,,,,,,,,,
SetDZ,327.5,-60,103,120,,,,,,,
SetDZ,683.5,-60,409,120,,,,,,,
Wait,120,,,,,,,,,,
SetDZ,480.5,-60,409,120,,,,,,,
SetDZ,836.5,-60,103,120,,,,,,,
Wait,90,,,,,,,,,,
SetItem,0,429,-16,,,,,,,,
SetItem,1,735,-16,,,,,,,,
Wait,90,,,,,,,,,,
SwitchSkip,,,,,,,,,,,
SetDZ,429,-60,306,120,,,,,,,
SetEnemy,276,-24,180,429,360,0,505.5,744,180,0,2
SetEnemy,888,-24,180,735,360,0,658.5,744,180,0,2
Wait,120,,,,,,,,,,
SetDZ,735,-60,306,120,,,,,,,
SetEnemy,276,-24,180,429,360,0,505.5,744,180,0,2
SetEnemy,888,-24,180,735,360,0,658.5,744,180,0,2
Wait,120,,,,,,,,,,
SetDZ,429,-60,306,120,,,,,,,
SetEnemy,276,-24,180,429,360,0,505.5,744,180,0,2
SetEnemy,888,-24,180,735,360,0,658.5,744,180,0,2
Wait,180,,,,,,,,,,
SwitchSkip,,,,,,,,,,,
SetEnemy,888,-24,90,735,400,0,888,600,60,0,2
SetDZ,429,-350,306,700,,,,,,,
Wait,60,,,,,,,,,,
SetEnemy,888,-24,90,735,400,0,888,600,60,0,2
Wait,60,,,,,,,,,,
SetEnemy,888,-24,90,735,400,0,888,600,60,0,2
Wait,180,,,,,,,,,,
SetEnemy,276,-24,90,429,400,0,276,600,60,0,2
SetDZ,735,-350,306,700,,,,,,,
Wait,60,,,,,,,,,,
SetEnemy,276,-24,90,429,400,0,276,600,60,0,2
Wait,60,,,,,,,,,,
SetEnemy,276,-24,90,429,400,0,276,600,60,0,2
SwitchSkip,,,,,,,,,,,
Wait,180,,,,,,,,,,
SetItem,0,429,-16,,,,,,,,
SetItem,1,735,-16,,,,,,,,
SetEnemy,352.5,-24,60,352.5,200,30,0,0,60,0,1
Wait,90,,,,,,,,,,
SetEnemy,505.5,-24,60,505.5,200,30,0,0,60,0,1
Wait,90,,,,,,,,,,
SetEnemy,658.5,-24,60,658.5,200,30,0,0,60,0,1
Wait,90,,,,,,,,,,
SetEnemy,811.5,-24,60,811.5,200,30,0,0,60,0,1
Wait,150,,,,,,,,,,
SetEnemy,429,-24,180,429,400,0,0,0,40,0,1
SetEnemy,735,-24,180,735,400,0,0,0,40,0,1
Wait,60,,,,,,,,,,
SetEnemy,429,-24,180,429,400,0,276,744,180,1,2
SetEnemy,735,-24,180,735,400,0,888,744,180,1,2
Wait,60,,,,,,,,,,
SetEnemy,429,-24,180,429,400,0,0,0,40,0,1
SetEnemy,735,-24,180,735,400,0,0,0,40,0,1
Wait,60,,,,,,,,,,
SetEnemy,429,-24,180,429,400,0,276,744,180,2,2
SetEnemy,735,-24,180,735,400,0,888,744,180,2,2
SetItem,0,429,-16,,,,,,,,
SetItem,1,735,-16,,,,,,,,
Wait,360,,,,,,,,,,
SetDZ,314,-500,76,1000,,,,,,,
SetDZ,850,-500,76,1000,,,,,,,
SetEnemy,505.5,-24,180,505.5,400,0,276,744,210,1,2
SetEnemy,658.5,-24,180,658.5,400,0,888,744,210,1,2
Wait,60,,,,,,,,,,
SetEnemy,505.5,-24,180,505.5,400,0,0,0,40,0,1
SetEnemy,658.5,-24,180,658.5,400,0,0,0,40,0,1
Wait,60,,,,,,,,,,
SetEnemy,505.5,-24,180,505.5,400,0,276,744,210,2,2
SetEnemy,658.5,-24,180,658.5,400,0,888,744,210,2,2
Wait,60,,,,,,,,,,
SetEnemy,505.5,-24,180,505.5,400,0,0,0,40,0,1
SetEnemy,658.5,-24,180,658.5,400,0,0,0,40,0,1
Wait,390,,,,,,,,,,
